1442.0000000, 0.6431928
1444.0000000, 0.6453047
1446.0000000, 0.6525680
1448.0000000, 0.6611287
1450.0000000, 0.6684735
1452.0000000, 0.6780529
1454.0000000, 0.6943389
1456.0000000, 0.7133053
1458.0000000, 0.7199959
1460.0000000, 0.7132648
1462.0000000, 0.7049757
1464.0000000, 0.6989588
1466.0000000, 0.6946938
1468.0000000, 0.6940080
1470.0000000, 0.6989940
1472.0000000, 0.7061654
1474.0000000, 0.7057453
1476.0000000, 0.6953847
1478.0000000, 0.6839612
1480.0000000, 0.6769987
1482.0000000, 0.6751706
1484.0000000, 0.6786732
1486.0000000, 0.6872359
1488.0000000, 0.6962822
1490.0000000, 0.6969654
1492.0000000, 0.6886550
1494.0000000, 0.6797150
1496.0000000, 0.6720944
1498.0000000, 0.6600288
1500.0000000, 0.6432731
1502.0000000, 0.6300374
1504.0000000, 0.6239415
1506.0000000, 0.6164957
1508.0000000, 0.5908385
1510.0000000, 0.5552055
1512.0000000, 0.5275865
1514.0000000, 0.5091793
1516.0000000, 0.4968035
1518.0000000, 0.4864155
1520.0000000, 0.4729961
1522.0000000, 0.4544520
1524.0000000, 0.4338363
1526.0000000, 0.4154690
1528.0000000, 0.4007952
1530.0000000, 0.3909764
1532.0000000, 0.3879405
1534.0000000, 0.3905884
1536.0000000, 0.3961178
1538.0000000, 0.4076260
1540.0000000, 0.4303803
1542.0000000, 0.4494351
1544.0000000, 0.4449916
1546.0000000, 0.4302582
1548.0000000, 0.4176965
1550.0000000, 0.4059555
1552.0000000, 0.3918538
1554.0000000, 0.3792749
1556.0000000, 0.3732751
1558.0000000, 0.3648991
1560.0000000, 0.3376555
1562.0000000, 0.3077310
1564.0000000, 0.2918363
1566.0000000, 0.2873236
1568.0000000, 0.2856900
1570.0000000, 0.2817317
1572.0000000, 0.2790010
1574.0000000, 0.2811969
1576.0000000, 0.2836612
1578.0000000, 0.2805652
1580.0000000, 0.2760592
1582.0000000, 0.2763796
1584.0000000, 0.2808924
1586.0000000, 0.2867864
1588.0000000, 0.2947632
1590.0000000, 0.3068986
1592.0000000, 0.3217467
1594.0000000, 0.3366033
1596.0000000, 0.3526228
1598.0000000, 0.3729589
1600.0000000, 0.3973511
1602.0000000, 0.4234805
1604.0000000, 0.4520049
1606.0000000, 0.4857417
1608.0000000, 0.5236407
1610.0000000, 0.5609841
1612.0000000, 0.5979907
1614.0000000, 0.6435244
1616.0000000, 0.7053308
1618.0000000, 0.7772360
1620.0000000, 0.8472405
1622.0000000, 0.9254983
1624.0000000, 1.0363935
1626.0000000, 1.1799486
1628.0000000, 1.3118067
1630.0000000, 1.4227265
1632.0000000, 1.5814858
1634.0000000, 1.8285986
1636.0000000, 1.9818639
1638.0000000, 2.0098972
1640.0000000, 2.1238729
1642.0000000, 2.2639774
1644.0000000, 2.2214124
1646.0000000, 2.0566155
1648.0000000, 2.0640428
1650.0000000, 2.1040357
1652.0000000, 2.0177113
1654.0000000, 1.8365258
1656.0000000, 1.8048937
1658.0000000, 1.7968098
1660.0000000, 1.6492147
1662.0000000, 1.4750834
1664.0000000, 1.3619849
1666.0000000, 1.2582927
1668.0000000, 1.1094764
1670.0000000, 0.9536529
1672.0000000, 0.8301151
1674.0000000, 0.7284153
1676.0000000, 0.6360487
1678.0000000, 0.5643815
1680.0000000, 0.5196471
1682.0000000, 0.4860093
1684.0000000, 0.4384781
1686.0000000, 0.3827238
1688.0000000, 0.3435507
1690.0000000, 0.3194874
1692.0000000, 0.3003246
1694.0000000, 0.2855205
1696.0000000, 0.2786666
1698.0000000, 0.2726841
1700.0000000, 0.2549655
1702.0000000, 0.2330701
1704.0000000, 0.2192384
1706.0000000, 0.2089391
1708.0000000, 0.1954956
1710.0000000, 0.1840645
1712.0000000, 0.1833774
1714.0000000, 0.1925960
1716.0000000, 0.1986455
1718.0000000, 0.1895921
1720.0000000, 0.1749797
1722.0000000, 0.1655034
1724.0000000, 0.1602566
1726.0000000, 0.1588271
1728.0000000, 0.1639123
1730.0000000, 0.1751342
1732.0000000, 0.1860237
1734.0000000, 0.1890713
1736.0000000, 0.1863723
1738.0000000, 0.1850573
1740.0000000, 0.1856360
1742.0000000, 0.1862424
1744.0000000, 0.1873737
1746.0000000, 0.1889337
1748.0000000, 0.1869241
1750.0000000, 0.1771175
1752.0000000, 0.1624865
1754.0000000, 0.1499395
1756.0000000, 0.1415344
1758.0000000, 0.1363761
1760.0000000, 0.1333595
1762.0000000, 0.1306891
1764.0000000, 0.1277841
1766.0000000, 0.1272248
1768.0000000, 0.1316369
1770.0000000, 0.1385085
1772.0000000, 0.1403434
1774.0000000, 0.1343974
1776.0000000, 0.1269978
1778.0000000, 0.1228849
1780.0000000, 0.1210649
1782.0000000, 0.1196213
1784.0000000, 0.1186025
1786.0000000, 0.1190404
1788.0000000, 0.1216467
1790.0000000, 0.1265071
1792.0000000, 0.1312107
1794.0000000, 0.1316237
1796.0000000, 0.1283723
1798.0000000, 0.1262360
1800.0000000, 0.1270219
1802.0000000, 0.1271195
1804.0000000, 0.1239090
1806.0000000, 0.1211051
1808.0000000, 0.1233873
1810.0000000, 0.1296852
1812.0000000, 0.1346497
1814.0000000, 0.1359356
1816.0000000, 0.1351564
1818.0000000, 0.1328748
1820.0000000, 0.1291599
1822.0000000, 0.1275598
1824.0000000, 0.1315977
1826.0000000, 0.1381268
1828.0000000, 0.1404933
1830.0000000, 0.1383274
1832.0000000, 0.1364147
1834.0000000, 0.1350885
1836.0000000, 0.1321295
1838.0000000, 0.1302335
1840.0000000, 0.1341275
1842.0000000, 0.1418921
1844.0000000, 0.1452324
1846.0000000, 0.1410935
1848.0000000, 0.1355896
1850.0000000, 0.1319442
1852.0000000, 0.1285257
1854.0000000, 0.1268582
1856.0000000, 0.1302469
1858.0000000, 0.1361337
1860.0000000, 0.1390026
1862.0000000, 0.1398573
1864.0000000, 0.1438105
1866.0000000, 0.1498624
1868.0000000, 0.1507616
1870.0000000, 0.1443993
1872.0000000, 0.1377159
1874.0000000, 0.1341548
1876.0000000, 0.1318009
1878.0000000, 0.1314645
1880.0000000, 0.1346758
1882.0000000, 0.1380165
1884.0000000, 0.1379152
1886.0000000, 0.1377729
1888.0000000, 0.1420878
1890.0000000, 0.1465047
1892.0000000, 0.1448399
1894.0000000, 0.1413731
1896.0000000, 0.1425410
1898.0000000, 0.1435296
